project_ean,line_no,item_description_raw,unit_code_raw,unit_code_norm,is_totals_row,specification,pay_item_description,raw_norm,pay_item_norm,text_blob_norm,estimate_item,match_method,match_confidence,needs_review,division,cost_code,catalog_unit,needs_slicer,slicer_family,catalog_notes,size_in,material_or_type,spec_family
2017D029,0020,Install PF Elevated Runway Guard Light with CF Transformer on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Elevated Runway Guard Light with CF Transformer on Existing Light Base,INSTALL PF ELEVATED RUNWAY GUARD LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF ELEVATED RUNWAY GUARD LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE,INSTALL PF ELEVATED RUNWAY GUARD LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF ELEVATED RUNWAY GUARD LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0021,Install PF Dual Stop Bar Light with Two CF Transformers on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Dual Stop Bar Light with Two CF Transformers on Existing Light Base,INSTALL PF DUAL STOP BAR LIGHT WITH TWO CF TRANSFORMERS ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF DUAL STOP BAR LIGHT WITH TWO CF TRANSFORMERS ON EXISTING LIGHT BASE,INSTALL PF DUAL STOP BAR LIGHT WITH TWO CF TRANSFORMERS ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF DUAL STOP BAR LIGHT WITH TWO CF TRANSFORMERS ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0022,Install PF Taxiway Centerline Light with CF Transformer on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Taxiway Centerline Light with CF Transformer on Existing Light Base,INSTALL PF TAXIWAY CENTERLINE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF TAXIWAY CENTERLINE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE,INSTALL PF TAXIWAY CENTERLINE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF TAXIWAY CENTERLINE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0023,Install PF Elevated Taxiway Edge Light with CF Transformer on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Elevated Taxiway Edge Light with CF Transformer on Existing Light Base,INSTALL PF ELEVATED TAXIWAY EDGE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF ELEVATED TAXIWAY EDGE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE,INSTALL PF ELEVATED TAXIWAY EDGE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF ELEVATED TAXIWAY EDGE LIGHT WITH CF TRANSFORMER ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0024,Install PF Taxiway Centerline Light on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Taxiway Centerline Light on Existing Light Base,INSTALL PF TAXIWAY CENTERLINE LIGHT ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF TAXIWAY CENTERLINE LIGHT ON EXISTING LIGHT BASE,INSTALL PF TAXIWAY CENTERLINE LIGHT ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF TAXIWAY CENTERLINE LIGHT ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0025,Install PF Dual Stop Bar Light on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF Dual Stop Bar Light on Existing Light Base,INSTALL PF DUAL STOP BAR LIGHT ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF DUAL STOP BAR LIGHT ON EXISTING LIGHT BASE,INSTALL PF DUAL STOP BAR LIGHT ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF DUAL STOP BAR LIGHT ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0026,Install PF In-Pavement Runway Guard Light on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF In-Pavement Runway Guard Light on Existing Light Base,INSTALL PF IN PAVEMENT RUNWAY GUARD LIGHT ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF IN PAVEMENT RUNWAY GUARD LIGHT ON EXISTING LIGHT BASE,INSTALL PF IN PAVEMENT RUNWAY GUARD LIGHT ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF IN PAVEMENT RUNWAY GUARD LIGHT ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0027,Install PF In-Pavement Red Stop Bar Light with PF Remote and CF Transformer on Existing Light Base (Section 344300),Each,EACH,False,344300,Install PF In-Pavement Red Stop Bar Light with PF Remote and CF Transformer on Existing Light Base,INSTALL PF IN PAVEMENT RED STOP BAR LIGHT WITH PF REMOTE AND CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300,INSTALL PF IN PAVEMENT RED STOP BAR LIGHT WITH PF REMOTE AND CF TRANSFORMER ON EXISTING LIGHT BASE,INSTALL PF IN PAVEMENT RED STOP BAR LIGHT WITH PF REMOTE AND CF TRANSFORMER ON EXISTING LIGHT BASE SECTION 344300 INSTALL PF IN PAVEMENT RED STOP BAR LIGHT WITH PF REMOTE AND CF TRANSFORMER ON EXISTING LIGHT BASE 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0028,"Install CF 150-Watt, 6.6/6.6 Amp Isolation Transformer in Existing Base Can (Section 344300)",Each,EACH,False,344300,Install CF 150-Watt,INSTALL CF 150 WATT 6 6 6 6 AMP ISOLATION TRANSFORMER IN EXISTING BASE CAN SECTION 344300,INSTALL CF 150 WATT,INSTALL CF 150 WATT 6 6 6 6 AMP ISOLATION TRANSFORMER IN EXISTING BASE CAN SECTION 344300 INSTALL CF 150 WATT 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0029,Install PF Microwave Sensor with CF Transformer in Existing Base Can (Section 344300),Each,EACH,False,344300,Install PF Microwave Sensor with CF Transformer in Existing Base Can,INSTALL PF MICROWAVE SENSOR WITH CF TRANSFORMER IN EXISTING BASE CAN SECTION 344300,INSTALL PF MICROWAVE SENSOR WITH CF TRANSFORMER IN EXISTING BASE CAN,INSTALL PF MICROWAVE SENSOR WITH CF TRANSFORMER IN EXISTING BASE CAN SECTION 344300 INSTALL PF MICROWAVE SENSOR WITH CF TRANSFORMER IN EXISTING BASE CAN 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0030,Install PF Cover Plate on Existing Base Can (Section 344300),Each,EACH,False,344300,Install PF Cover Plate on Existing Base Can,INSTALL PF COVER PLATE ON EXISTING BASE CAN SECTION 344300,INSTALL PF COVER PLATE ON EXISTING BASE CAN,INSTALL PF COVER PLATE ON EXISTING BASE CAN SECTION 344300 INSTALL PF COVER PLATE ON EXISTING BASE CAN 344300,,unmapped,0.0,True,,,,False,,,,,
2017D029,0031,"#6 AWG, 5kV Cable (Item L-108)",LF,LF,False,L-108,"#6 AWG, 5kV Cable",6 AWG 5KV CABLE ITEM L 108,6 AWG 5KV CABLE,6 AWG 5KV CABLE ITEM L 108 6 AWG 5KV CABLE L 108,,unmapped,0.0,True,,,,False,,,,,
2017D029,0032,2-inch PVC Direct Buried in Grass (Item L-110),LF,LF,False,L-110,PVC Direct Buried in Grass,2 INCH PVC DIRECT BURIED IN GRASS ITEM L 110,PVC DIRECT BURIED IN GRASS,2 INCH PVC DIRECT BURIED IN GRASS ITEM L 110 PVC DIRECT BURIED IN GRASS L 110,,unmapped,0.0,True,,,,False,,,,,
2017D029,0033,2-inch PVC in Existing ACP Shoulder (Item L-110),LF,LF,False,L-110,PVC in Existing ACP Shoulder,2 INCH PVC IN EXISTING ACP SHOULDER ITEM L 110,PVC IN EXISTING ACP SHOULDER,2 INCH PVC IN EXISTING ACP SHOULDER ITEM L 110 PVC IN EXISTING ACP SHOULDER L 110,,unmapped,0.0,True,,,,False,,,,,
2018D015,0001,"Mobilization, Surveying, Cleanup, and Demobilization",LS,LS,False,UNCLASSIFIED,"Mobilization, Surveying, Cleanup, and Demobilization",MOBILIZATION SURVEYING CLEANUP AND DEMOBILIZATION,MOBILIZATION SURVEYING CLEANUP AND DEMOBILIZATION,MOBILIZATION SURVEYING CLEANUP AND DEMOBILIZATION MOBILIZATION SURVEYING CLEANUP AND DEMOBILIZATION UNCLASSIFIED,10000 Construction Survey,rule_contains,0.98,False,01 General Requirements,10000,LS,False,,Front-end controls.,,,
2018D015,0002,"Temporary Erosion, Sediment, and Pollution Control",LS,LS,False,UNCLASSIFIED,"Temporary Erosion, Sediment, and Pollution Control",TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0003,Temporary Traffic Control,LS,LS,False,UNCLASSIFIED,Temporary Traffic Control,TEMPORARY TRAFFIC CONTROL,TEMPORARY TRAFFIC CONTROL,TEMPORARY TRAFFIC CONTROL TEMPORARY TRAFFIC CONTROL UNCLASSIFIED,15001 Work Zone and Traffic Control,rule_contains,0.98,False,01 General Requirements,15001,LS,False,,Front-end controls.,,,
2018D015,0004,Site Demolition,LS,LS,False,UNCLASSIFIED,Site Demolition,SITE DEMOLITION,SITE DEMOLITION,SITE DEMOLITION SITE DEMOLITION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0005,Contaminated Soil Excavation and Placement,CY,CY,False,UNCLASSIFIED,Contaminated Soil Excavation and Placement,CONTAMINATED SOIL EXCAVATION AND PLACEMENT,CONTAMINATED SOIL EXCAVATION AND PLACEMENT,CONTAMINATED SOIL EXCAVATION AND PLACEMENT CONTAMINATED SOIL EXCAVATION AND PLACEMENT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0006,"Fill Material, Topsoil",CY,CY,False,UNCLASSIFIED,"Fill Material, Topsoil",FILL MATERIAL TOPSOIL,FILL MATERIAL TOPSOIL,FILL MATERIAL TOPSOIL FILL MATERIAL TOPSOIL UNCLASSIFIED,329219 Topsoil,rule_contains,0.98,False,32 Exterior Improvements,329219,SY,False,,Seeding.,,,
2018D015,0007,Compacted Bedding Material,CY,CY,False,UNCLASSIFIED,Compacted Bedding Material,COMPACTED BEDDING MATERIAL,COMPACTED BEDDING MATERIAL,COMPACTED BEDDING MATERIAL COMPACTED BEDDING MATERIAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0008,2-Inch Water Pipe,LF,LF,False,UNCLASSIFIED,Water Pipe,2 INCH WATER PIPE,WATER PIPE,2 INCH WATER PIPE WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0009,4-Inch Water Pipe,LF,LF,False,UNCLASSIFIED,Water Pipe,4 INCH WATER PIPE,WATER PIPE,4 INCH WATER PIPE WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0010,6-Inch Water Pipe,LF,LF,False,UNCLASSIFIED,Water Pipe,6 INCH WATER PIPE,WATER PIPE,6 INCH WATER PIPE WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0011,2-Inch Gate Valve,Each,EACH,False,UNCLASSIFIED,Gate Valve,2 INCH GATE VALVE,GATE VALVE,2 INCH GATE VALVE GATE VALVE UNCLASSIFIED,323113 Gates,rule_contains,0.98,False,32 Exterior Improvements,323113,EA,False,,Fencing.,,,
2018D015,0012,4-Inch Gate Valve,Each,EACH,False,UNCLASSIFIED,Gate Valve,4 INCH GATE VALVE,GATE VALVE,4 INCH GATE VALVE GATE VALVE UNCLASSIFIED,323113 Gates,rule_contains,0.98,False,32 Exterior Improvements,323113,EA,False,,Fencing.,,,
2018D015,0013,6-Inch Gate Valve,Each,EACH,False,UNCLASSIFIED,Gate Valve,6 INCH GATE VALVE,GATE VALVE,6 INCH GATE VALVE GATE VALVE UNCLASSIFIED,323113 Gates,rule_contains,0.98,False,32 Exterior Improvements,323113,EA,False,,Fencing.,,,
2018D015,0014,Remove and Reinstall Catch Basin,Each,EACH,False,UNCLASSIFIED,Remove and Reinstall Catch Basin,REMOVE AND REINSTALL CATCH BASIN,REMOVE AND REINSTALL CATCH BASIN,REMOVE AND REINSTALL CATCH BASIN REMOVE AND REINSTALL CATCH BASIN UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0015,Aggregate Base Course,Ton,TON,False,UNCLASSIFIED,Aggregate Base Course,AGGREGATE BASE COURSE,AGGREGATE BASE COURSE,AGGREGATE BASE COURSE AGGREGATE BASE COURSE UNCLASSIFIED,321123 Aggregate Base Course,rule_contains,0.98,False,32 Exterior Improvements,321123,CY,False,,Pavement prep.,,,
2018D015,0016,Pavement Markings,LS,LS,False,UNCLASSIFIED,Pavement Markings,PAVEMENT MARKINGS,PAVEMENT MARKINGS,PAVEMENT MARKINGS PAVEMENT MARKINGS UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0017,Remove and Reinstall Chain Link Fence,LF,LF,False,UNCLASSIFIED,Remove and Reinstall Chain Link Fence,REMOVE AND REINSTALL CHAIN LINK FENCE,REMOVE AND REINSTALL CHAIN LINK FENCE,REMOVE AND REINSTALL CHAIN LINK FENCE REMOVE AND REINSTALL CHAIN LINK FENCE UNCLASSIFIED,323113 Chain Link Fence,rule_contains,0.98,False,32 Exterior Improvements,323113,LF,False,,Fencing.,,,
2018D015,0018,Area Seeding,Acre,ACRE,False,UNCLASSIFIED,Area Seeding,AREA SEEDING,AREA SEEDING,AREA SEEDING AREA SEEDING UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2018D015,0019,Asphalt Concrerte Surface Course,Ton,TON,False,UNCLASSIFIED,Asphalt Concrerte Surface Course,ASPHALT CONCRERTE SURFACE COURSE,ASPHALT CONCRERTE SURFACE COURSE,ASPHALT CONCRERTE SURFACE COURSE ASPHALT CONCRERTE SURFACE COURSE UNCLASSIFIED,321200 Surface Course,rule_contains,0.98,False,32 Exterior Improvements,321200,TON,False,,AC pavement.,,,
2018D027,0001,Sweeper (Section 012200),LS,LS,False,012200,Sweeper,SWEEPER SECTION 012200,SWEEPER,SWEEPER SECTION 012200 SWEEPER 012200,15002 Sweeping,rule_contains,0.98,False,01 General Requirements,15002,LS,False,,Front-end controls.,,,
2018D027,0002,Security Control Monitoring (Section 012200),LS,LS,False,012200,Security Control Monitoring,SECURITY CONTROL MONITORING SECTION 012200,SECURITY CONTROL MONITORING,SECURITY CONTROL MONITORING SECTION 012200 SECURITY CONTROL MONITORING 012200,13500 Security Control Monitoring,rule_contains,0.98,False,01 General Requirements,13500,LS,False,,Front-end controls.,,,
2018D027,0003,Traffic Control (Section 012200),LS,LS,False,012200,Traffic Control,TRAFFIC CONTROL SECTION 012200,TRAFFIC CONTROL,TRAFFIC CONTROL SECTION 012200 TRAFFIC CONTROL 012200,15001 Work Zone and Traffic Control,rule_contains,0.98,False,01 General Requirements,15001,LS,False,,Front-end controls.,,,
2018D027,0004,Escort (Section 012200),LS,LS,False,012200,Escort,ESCORT SECTION 012200,ESCORT,ESCORT SECTION 012200 ESCORT 012200,13501 Escort,rule_contains,0.98,False,01 General Requirements,13501,LS,False,,Front-end controls.,,,
2018D027,0005,Inlet Protection (Section 015713),Each,EACH,False,015713,Inlet Protection,INLET PROTECTION SECTION 015713,INLET PROTECTION,INLET PROTECTION SECTION 015713 INLET PROTECTION 015713,15713 Inlet Protection,rule_contains,0.98,False,01 General Requirements,15713,EA,False,,Temp erosion.,,,
2018D027,0005,Jet Blast Control Material (Section 015713),Acre,ACRE,False,015713,Jet Blast Control Material,JET BLAST CONTROL MATERIAL SECTION 015713,JET BLAST CONTROL MATERIAL,JET BLAST CONTROL MATERIAL SECTION 015713 JET BLAST CONTROL MATERIAL 015713,,unmapped,0.0,True,,,,False,,,,,
2018D027,0006,Inlet Protection (Section 015713),Each,EACH,False,015713,Inlet Protection,INLET PROTECTION SECTION 015713,INLET PROTECTION,INLET PROTECTION SECTION 015713 INLET PROTECTION 015713,15713 Inlet Protection,rule_contains,0.98,False,01 General Requirements,15713,EA,False,,Temp erosion.,,,
2018D027,0006,Mobilization (Item C-105),LS,LS,False,C-105,Mobilization,MOBILIZATION ITEM C 105,MOBILIZATION,MOBILIZATION ITEM C 105 MOBILIZATION C 105,15000 Mobilization & Demobilization,rule_contains,0.98,False,01 General Requirements,15000,LS,False,,Front-end lump sum.,,,
2018D027,0007,Ditch Protection/Check Dams (Section 015713),Each,EACH,False,015713,Ditch Protection/Check Dams,DITCH PROTECTION CHECK DAMS SECTION 015713,DITCH PROTECTION CHECK DAMS,DITCH PROTECTION CHECK DAMS SECTION 015713 DITCH PROTECTION CHECK DAMS 015713,,unmapped,0.0,True,,,,False,,,,,
2018D027,0007,PCC Pavement Removal - 15-Inch Depth (Item P-101),SY,SY,False,P-101,PCC Pavement Removal,PCC PAVEMENT REMOVAL 15 INCH DEPTH ITEM P 101,PCC PAVEMENT REMOVAL,PCC PAVEMENT REMOVAL 15 INCH DEPTH ITEM P 101 PCC PAVEMENT REMOVAL P 101,24113 Portland Cement Concrete Removal,rule_spec_keyword,0.97,False,02 Existing Conditions,24113,SY,True,pcc_removal,Group all PCC/concrete pavement removals.,15,PCC,FAA
2018D027,0008,Installation and Removal of Silt Fence (Item C-102),LF,LF,False,C-102,Installation and Removal of Silt Fence,INSTALLATION AND REMOVAL OF SILT FENCE ITEM C 102,INSTALLATION AND REMOVAL OF SILT FENCE,INSTALLATION AND REMOVAL OF SILT FENCE ITEM C 102 INSTALLATION AND REMOVAL OF SILT FENCE C 102,,unmapped,0.0,True,,,,False,,,,,
2018D027,0008,PCC Pavement Removal - 18-Inch Depth (Item P-101),SY,SY,False,P-101,PCC Pavement Removal,PCC PAVEMENT REMOVAL 18 INCH DEPTH ITEM P 101,PCC PAVEMENT REMOVAL,PCC PAVEMENT REMOVAL 18 INCH DEPTH ITEM P 101 PCC PAVEMENT REMOVAL P 101,24113 Portland Cement Concrete Removal,rule_spec_keyword,0.97,False,02 Existing Conditions,24113,SY,True,pcc_removal,Group all PCC/concrete pavement removals.,18,PCC,FAA
2018D027,0009,Asphalt Pavement Removal - 11-Inch Depth (Item P-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 11 INCH DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 11 INCH DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0009,Mobilization (Item C-105),LS,LS,False,C-105,Mobilization,MOBILIZATION ITEM C 105,MOBILIZATION,MOBILIZATION ITEM C 105 MOBILIZATION C 105,15000 Mobilization & Demobilization,rule_contains,0.98,False,01 General Requirements,15000,LS,False,,Front-end lump sum.,,,
2018D027,0010,Asphalt Pavement Removal - 20-Inch Depth (Item P-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 20 INCH DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 20 INCH DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0010,Asphalt Pavement Removal - 4-Inch Depth (Item P-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 4 INCH DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 4 INCH DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0011,Asphalt Pavement Removal - 6-Inch Depth (Item P-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 6 INCH DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 6 INCH DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0011,Cold Milling - 3-Inch Depth (Item P-101),SY,SY,False,P-101,Cold Milling,COLD MILLING 3 INCH DEPTH ITEM P 101,COLD MILLING,COLD MILLING 3 INCH DEPTH ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0012,Asphalt Pavement Removal - 13.5-Inch Depth (Item P-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 13 5 INCH DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 13 5 INCH DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0012,Removal of Pipe and Other Buried Structures (Item P-101),LS,LS,False,P-101,Removal of Pipe and Other Buried Structures,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101 REMOVAL OF PIPE AND OTHER BURIED STRUCTURES P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0013,PCC Pavement Removal - 6-Inch Depth (Item P-101),SY,SY,False,P-101,PCC Pavement Removal,PCC PAVEMENT REMOVAL 6 INCH DEPTH ITEM P 101,PCC PAVEMENT REMOVAL,PCC PAVEMENT REMOVAL 6 INCH DEPTH ITEM P 101 PCC PAVEMENT REMOVAL P 101,24113 Portland Cement Concrete Removal,rule_spec_keyword,0.97,False,02 Existing Conditions,24113,SY,True,pcc_removal,Group all PCC/concrete pavement removals.,6,PCC,FAA
2018D027,0013,Unclassified Excavation (Item P-152),CY,CY,False,P-152,Unclassified Excavation,UNCLASSIFIED EXCAVATION ITEM P 152,UNCLASSIFIED EXCAVATION,UNCLASSIFIED EXCAVATION ITEM P 152 UNCLASSIFIED EXCAVATION P 152,312000 Unclassified Excavation,rule_contains,0.98,False,31 Earthwork,312000,CY,False,,Earthwork.,,,
2018D027,0014,Cold Milling - 3-Inch Depth (Item P-101),SY,SY,False,P-101,Cold Milling,COLD MILLING 3 INCH DEPTH ITEM P 101,COLD MILLING,COLD MILLING 3 INCH DEPTH ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0014,Unsuitable Excavation (Item P-152),CY,CY,False,P-152,Unsuitable Excavation,UNSUITABLE EXCAVATION ITEM P 152,UNSUITABLE EXCAVATION,UNSUITABLE EXCAVATION ITEM P 152 UNSUITABLE EXCAVATION P 152,312000 Unsuitable Excavation,rule_contains,0.98,False,31 Earthwork,312000,CY,False,,Earthwork.,,,
2018D027,0015,Cold Milling - 4-Inch Depth (Item P-101),SY,SY,False,P-101,Cold Milling,COLD MILLING 4 INCH DEPTH ITEM P 101,COLD MILLING,COLD MILLING 4 INCH DEPTH ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0015,Controlled Low-Strength Material (Item P-153),CY,CY,False,P-153,Controlled Low - Strength Material,CONTROLLED LOW STRENGTH MATERIAL ITEM P 153,CONTROLLED LOW STRENGTH MATERIAL,CONTROLLED LOW STRENGTH MATERIAL ITEM P 153 CONTROLLED LOW STRENGTH MATERIAL P 153,,unmapped,0.0,True,,,,False,,,,,
2018D027,0016,Cold Milling - 12-Inch Depth (Item P-101),SY,SY,False,P-101,Cold Milling,COLD MILLING 12 INCH DEPTH ITEM P 101,COLD MILLING,COLD MILLING 12 INCH DEPTH ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0016,Subbase Course (Item P-154),CY,CY,False,P-154,Subbase Course,SUBBASE COURSE ITEM P 154,SUBBASE COURSE,SUBBASE COURSE ITEM P 154 SUBBASE COURSE P 154,,unmapped,0.0,True,,,,False,,,,,
2018D027,0017,Removal of Pipe and Other Buried Structures (Item P-101),LS,LS,False,P-101,Removal of Pipe and Other Buried Structures,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101 REMOVAL OF PIPE AND OTHER BURIED STRUCTURES P 101,,unmapped,0.0,True,,,,False,,,,,
2018D027,0017,Separation Geotextile (Item P-154),SY,SY,False,P-154,Separation Geotextile,SEPARATION GEOTEXTILE ITEM P 154,SEPARATION GEOTEXTILE,SEPARATION GEOTEXTILE ITEM P 154 SEPARATION GEOTEXTILE P 154,320500 Geotextile,rule_contains,0.98,False,32 Exterior Improvements,320500,SY,False,,Pavement prep.,,,
2018D027,0018,Crushed Aggregate Base Course (Item P-209),CY,CY,False,P-209,Crushed Aggregate Base Course,CRUSHED AGGREGATE BASE COURSE ITEM P 209,CRUSHED AGGREGATE BASE COURSE,CRUSHED AGGREGATE BASE COURSE ITEM P 209 CRUSHED AGGREGATE BASE COURSE P 209,321123 Aggregate Base Course,rule_contains,0.98,False,32 Exterior Improvements,321123,CY,False,,Pavement prep.,,,
2018D027,0018,Unclassified Excavation (Item P-152),CY,CY,False,P-152,Unclassified Excavation,UNCLASSIFIED EXCAVATION ITEM P 152,UNCLASSIFIED EXCAVATION,UNCLASSIFIED EXCAVATION ITEM P 152 UNCLASSIFIED EXCAVATION P 152,312000 Unclassified Excavation,rule_contains,0.98,False,31 Earthwork,312000,CY,False,,Earthwork.,,,
2018D027,0019,Asphalt Surface Course (Item P-401),Ton,TON,False,P-401,Asphalt Surface Course,ASPHALT SURFACE COURSE ITEM P 401,ASPHALT SURFACE COURSE,ASPHALT SURFACE COURSE ITEM P 401 ASPHALT SURFACE COURSE P 401,321200 Surface Course,rule_contains,0.98,False,32 Exterior Improvements,321200,TON,False,,AC pavement.,,,
2018D027,0019,Unsuitable Excavation (Item P-152),CY,CY,False,P-152,Unsuitable Excavation,UNSUITABLE EXCAVATION ITEM P 152,UNSUITABLE EXCAVATION,UNSUITABLE EXCAVATION ITEM P 152 UNSUITABLE EXCAVATION P 152,312000 Unsuitable Excavation,rule_contains,0.98,False,31 Earthwork,312000,CY,False,,Earthwork.,,,
2018D027,0020,Asphalt Mixture Surface and Base (Item P-403),Ton,TON,False,P-403,Asphalt Mixture Surface and Base,ASPHALT MIXTURE SURFACE AND BASE ITEM P 403,ASPHALT MIXTURE SURFACE AND BASE,ASPHALT MIXTURE SURFACE AND BASE ITEM P 403 ASPHALT MIXTURE SURFACE AND BASE P 403,,unmapped,0.0,True,,,,False,,,,,
2018D027,0020,Controlled Low-Strength Material (Item P-153),CY,CY,False,P-153,Controlled Low - Strength Material,CONTROLLED LOW STRENGTH MATERIAL ITEM P 153,CONTROLLED LOW STRENGTH MATERIAL,CONTROLLED LOW STRENGTH MATERIAL ITEM P 153 CONTROLLED LOW STRENGTH MATERIAL P 153,,unmapped,0.0,True,,,,False,,,,,
2018D027,0021,11-Inch Thick Concrete Pavement (Item P-501),SY,SY,False,P-501,Thick Concrete Pavement,11 INCH THICK CONCRETE PAVEMENT ITEM P 501,THICK CONCRETE PAVEMENT,11 INCH THICK CONCRETE PAVEMENT ITEM P 501 THICK CONCRETE PAVEMENT P 501,,unmapped,0.0,True,,,,False,,,,,
