Bid_ID,Item_ID,Contractor Name,Unit Price,Total Price,Is_Winner,Rank
1310,121,K&E EXCAVATING INC.,800.0,,True,43
1311,121,K&E EXCAVATING INC.,975.0,,True,45
1312,121,K&E EXCAVATING INC.,1050.0,,True,51
1313,121,K&E EXCAVATING INC.,1100.0,,True,54
1314,121,K&E EXCAVATING INC.,1100.0,,True,54
1315,121,K&E EXCAVATING INC.,1100.0,,True,54
1316,121,K&E EXCAVATING INC.,1100.0,,True,54
1317,121,K&E EXCAVATING INC.,1100.0,,True,54
1318,121,K&E EXCAVATING INC.,1100.0,,True,54
1319,121,K&E EXCAVATING INC.,1100.0,,True,54
1320,121,K&E EXCAVATING INC.,1100.0,,True,54
1321,121,K&E EXCAVATING INC.,1100.0,,True,54
1322,121,K&E EXCAVATING INC.,1100.0,,True,54
1323,121,K&E EXCAVATING INC.,1100.0,,True,54
1324,121,K&E EXCAVATING INC.,1100.0,,True,54
1325,121,K&E EXCAVATING INC.,1100.0,,True,54
1326,121,K&E EXCAVATING INC.,1100.0,,True,54
1327,121,K&E EXCAVATING INC.,1100.0,,True,54
1328,121,K&E EXCAVATING INC.,1100.0,,True,54
1329,121,K&E EXCAVATING INC.,1100.0,,True,54
1330,121,K&E EXCAVATING INC.,1100.0,,True,54
1331,121,K&E EXCAVATING INC.,1100.0,,True,54
1332,121,K&E EXCAVATING INC.,1100.0,,True,54
1333,121,K&E EXCAVATING INC.,1100.0,,True,54
1334,121,K&E EXCAVATING INC.,1100.0,,True,54
1335,121,K&E EXCAVATING INC.,1100.0,,True,54
1336,121,K&E EXCAVATING INC.,1100.0,,True,54
1337,121,K&E EXCAVATING INC.,1100.0,,True,54
1338,121,K&E EXCAVATING INC.,1150.0,,True,56
1339,121,K&E EXCAVATING INC.,1150.0,,True,56
1340,121,K&E EXCAVATING INC.,1150.0,,True,56
1341,121,K&E EXCAVATING INC.,1150.0,,True,56
1342,121,K&E EXCAVATING INC.,1150.0,,True,56
1343,121,K&E EXCAVATING INC.,1150.0,,True,56
1344,121,K&E EXCAVATING INC.,1150.0,,True,56
1345,121,K&E EXCAVATING INC.,1150.0,,True,56
1346,121,K&E EXCAVATING INC.,1150.0,,True,56
1347,121,K&E EXCAVATING INC.,1150.0,,True,56
1348,121,K&E EXCAVATING INC.,1150.0,,True,56
1349,121,K&E EXCAVATING INC.,1150.0,,True,56
1350,121,K&E EXCAVATING INC.,1150.0,,True,56
1351,121,K&E EXCAVATING INC.,1150.0,,True,56
1352,121,K&E EXCAVATING INC.,1150.0,,True,56
1353,121,K&E EXCAVATING INC.,1150.0,,True,56
1354,121,K&E EXCAVATING INC.,1200.0,,True,57
1355,121,K&E EXCAVATING INC.,1250.0,,True,58
1356,121,K&E EXCAVATING INC.,1250.0,,True,58
1357,121,K&E EXCAVATING INC.,1250.0,,True,58
1358,121,K&E EXCAVATING INC.,1250.0,,True,58
1359,121,K&E EXCAVATING INC.,1600.0,,True,62
1360,121,K&E EXCAVATING INC.,3300.0,,True,67
1361,121,K&E EXCAVATING INC.,3300.0,,True,67
1362,121,K&E EXCAVATING INC.,3300.0,,True,67
1363,121,K&E EXCAVATING INC.,3300.0,,True,67
1364,121,K&E EXCAVATING INC.,3300.0,,True,67
1365,121,K&E EXCAVATING INC.,3300.0,,True,67
1366,121,K&E EXCAVATING INC.,3300.0,,True,67
1367,121,K&E EXCAVATING INC.,3300.0,,True,67
1368,121,K&E EXCAVATING INC.,3300.0,,True,67
1369,121,K&E EXCAVATING INC.,3300.0,,True,67
1370,121,K&E EXCAVATING INC.,3300.0,,True,67
1371,121,K&E EXCAVATING INC.,3300.0,,True,67
1372,121,K&E EXCAVATING INC.,3300.0,,True,67
1373,121,K&E EXCAVATING INC.,3300.0,,True,67
1374,121,K&E EXCAVATING INC.,3300.0,,True,67
1375,121,K&E EXCAVATING INC.,3300.0,,True,67
1376,121,K&E EXCAVATING INC.,4500.0,,True,71
1377,121,K&E EXCAVATING INC.,4500.0,,True,71
1378,121,K&E EXCAVATING INC.,4500.0,,True,71
1379,121,K&E EXCAVATING INC.,4500.0,,True,71
1380,121,K&E EXCAVATING INC.,4500.0,,True,71
1381,121,K&E EXCAVATING INC.,4500.0,,True,71
1382,121,K&E EXCAVATING INC.,4500.0,,True,71
1383,121,K&E EXCAVATING INC.,4500.0,,True,71
1384,121,K&E EXCAVATING INC.,4500.0,,True,71
1385,121,K&E EXCAVATING INC.,4500.0,,True,71
1386,121,K&E EXCAVATING INC.,4500.0,,True,71
1387,121,K&E EXCAVATING INC.,4500.0,,True,71
1388,121,K&E EXCAVATING INC.,4500.0,,True,71
1389,121,K&E EXCAVATING INC.,4500.0,,True,71
1390,121,K&E EXCAVATING INC.,4500.0,,True,71
1391,121,K&E EXCAVATING INC.,4500.0,,True,71
1392,121,K&E EXCAVATING INC.,4500.0,,True,71
1393,121,K&E EXCAVATING INC.,4500.0,,True,71
1394,121,K&E EXCAVATING INC.,4500.0,,True,71
1395,121,K&E EXCAVATING INC.,4500.0,,True,71
1396,121,K&E EXCAVATING INC.,4500.0,,True,71
1397,121,K&E EXCAVATING INC.,4500.0,,True,71
1398,121,K&E EXCAVATING INC.,4500.0,,True,71
1399,121,K&E EXCAVATING INC.,4500.0,,True,71
1400,121,K&E EXCAVATING INC.,4500.0,,True,71
1401,121,K&E EXCAVATING INC.,4500.0,,True,71
1402,121,K&E EXCAVATING INC.,4500.0,,True,71
1403,121,K&E EXCAVATING INC.,4500.0,,True,71
1404,121,K&E EXCAVATING INC.,4500.0,,True,71
1405,121,K&E EXCAVATING INC.,4500.0,,True,71
1406,121,K&E EXCAVATING INC.,4500.0,,True,71
1407,121,K&E EXCAVATING INC.,4500.0,,True,71
1408,121,K&E EXCAVATING INC.,4500.0,,True,71
1409,121,K&E EXCAVATING INC.,4500.0,,True,71
1410,121,K&E EXCAVATING INC.,4500.0,,True,71
1411,121,K&E EXCAVATING INC.,4500.0,,True,71
1412,121,K&E EXCAVATING INC.,5300.0,,True,74
1413,121,K&E EXCAVATING INC.,5300.0,,True,74
1414,121,K&E EXCAVATING INC.,5300.0,,True,74
1415,121,K&E EXCAVATING INC.,5300.0,,True,74
1416,121,K&E EXCAVATING INC.,5300.0,,True,74
1417,121,K&E EXCAVATING INC.,5300.0,,True,74
1418,121,K&E EXCAVATING INC.,5300.0,,True,74
1419,121,K&E EXCAVATING INC.,5300.0,,True,74
1420,121,K&E EXCAVATING INC.,5300.0,,True,74
1421,121,K&E EXCAVATING INC.,5300.0,,True,74
1422,121,K&E EXCAVATING INC.,5300.0,,True,74
1423,121,K&E EXCAVATING INC.,5300.0,,True,74
1424,121,K&E EXCAVATING INC.,5300.0,,True,74
1425,121,K&E EXCAVATING INC.,5300.0,,True,74
1426,121,K&E EXCAVATING INC.,5300.0,,True,74
1427,121,K&E EXCAVATING INC.,5300.0,,True,74
1428,121,K&E EXCAVATING INC.,5300.0,,True,74
1429,121,K&E EXCAVATING INC.,5300.0,,True,74
1430,121,K&E EXCAVATING INC.,5300.0,,True,74
1431,121,K&E EXCAVATING INC.,5300.0,,True,74
1432,121,K&E EXCAVATING INC.,5300.0,,True,74
1433,121,K&E EXCAVATING INC.,5300.0,,True,74
1434,121,K&E EXCAVATING INC.,5300.0,,True,74
1435,121,K&E EXCAVATING INC.,5300.0,,True,74
1436,121,K&E EXCAVATING INC.,5300.0,,True,74
1437,121,K&E EXCAVATING INC.,5300.0,,True,74
1438,121,K&E EXCAVATING INC.,5300.0,,True,74
1439,121,K&E EXCAVATING INC.,5300.0,,True,74
1440,121,K&E EXCAVATING INC.,5300.0,,True,74
1441,121,K&E EXCAVATING INC.,5300.0,,True,74
1442,121,K&E EXCAVATING INC.,5300.0,,True,74
1443,121,K&E EXCAVATING INC.,5300.0,,True,74
1444,121,K&E EXCAVATING INC.,5300.0,,True,74
1445,121,K&E EXCAVATING INC.,5300.0,,True,74
1446,121,K&E EXCAVATING INC.,5300.0,,True,74
1447,121,K&E EXCAVATING INC.,5300.0,,True,74
1448,121,K&E EXCAVATING INC.,5300.0,,True,74
1449,121,K&E EXCAVATING INC.,5300.0,,True,74
1450,121,K&E EXCAVATING INC.,5300.0,,True,74
1451,121,K&E EXCAVATING INC.,5300.0,,True,74
1452,121,K&E EXCAVATING INC.,5300.0,,True,74
1453,121,K&E EXCAVATING INC.,5300.0,,True,74
1454,121,K&E EXCAVATING INC.,5300.0,,True,74
1455,121,K&E EXCAVATING INC.,5300.0,,True,74
1456,121,K&E EXCAVATING INC.,5300.0,,True,74
1457,121,K&E EXCAVATING INC.,5300.0,,True,74
1458,121,K&E EXCAVATING INC.,5300.0,,True,74
1459,121,K&E EXCAVATING INC.,5300.0,,True,74
1460,121,K&E EXCAVATING INC.,5300.0,,True,74
1461,121,K&E EXCAVATING INC.,5300.0,,True,74
1462,121,K&E EXCAVATING INC.,5300.0,,True,74
1463,121,K&E EXCAVATING INC.,5300.0,,True,74
1464,121,K&E EXCAVATING INC.,5300.0,,True,74
1465,121,K&E EXCAVATING INC.,5300.0,,True,74
1466,121,K&E EXCAVATING INC.,5300.0,,True,74
1467,121,K&E EXCAVATING INC.,5300.0,,True,74
1468,121,K&E EXCAVATING INC.,5300.0,,True,74
1469,121,K&E EXCAVATING INC.,5300.0,,True,74
1470,121,K&E EXCAVATING INC.,5300.0,,True,74
1471,121,K&E EXCAVATING INC.,5300.0,,True,74
1472,121,K&E EXCAVATING INC.,5300.0,,True,74
1473,121,K&E EXCAVATING INC.,5300.0,,True,74
1474,121,K&E EXCAVATING INC.,5300.0,,True,74
1475,121,K&E EXCAVATING INC.,5300.0,,True,74
1476,121,K&E EXCAVATING INC.,5300.0,,True,74
1477,121,K&E EXCAVATING INC.,5300.0,,True,74
1478,121,K&E EXCAVATING INC.,5300.0,,True,74
1479,121,K&E EXCAVATING INC.,5300.0,,True,74
1480,121,K&E EXCAVATING INC.,5300.0,,True,74
1481,121,K&E EXCAVATING INC.,5300.0,,True,74
1482,121,K&E EXCAVATING INC.,5300.0,,True,74
1483,121,K&E EXCAVATING INC.,5300.0,,True,74
1484,121,K&E EXCAVATING INC.,5300.0,,True,74
1485,121,K&E EXCAVATING INC.,5300.0,,True,74
1486,121,K&E EXCAVATING INC.,5300.0,,True,74
1487,121,K&E EXCAVATING INC.,5300.0,,True,74
1488,121,K&E EXCAVATING INC.,5300.0,,True,74
1489,121,K&E EXCAVATING INC.,5300.0,,True,74
1490,121,K&E EXCAVATING INC.,5300.0,,True,74
1491,121,K&E EXCAVATING INC.,5300.0,,True,74
1492,121,K&E EXCAVATING INC.,5300.0,,True,74
1493,121,K&E EXCAVATING INC.,5300.0,,True,74
1494,121,K&E EXCAVATING INC.,5300.0,,True,74
1495,121,K&E EXCAVATING INC.,5300.0,,True,74
1496,121,K&E EXCAVATING INC.,5300.0,,True,74
1497,121,K&E EXCAVATING INC.,5300.0,,True,74
1498,121,K&E EXCAVATING INC.,5300.0,,True,74
1499,121,K&E EXCAVATING INC.,5300.0,,True,74
1500,121,K&E EXCAVATING INC.,5300.0,,True,74
1501,121,K&E EXCAVATING INC.,5300.0,,True,74
1502,121,K&E EXCAVATING INC.,5300.0,,True,74
1503,121,K&E EXCAVATING INC.,5300.0,,True,74
1504,121,K&E EXCAVATING INC.,5300.0,,True,74
1505,121,K&E EXCAVATING INC.,5300.0,,True,74
1506,121,K&E EXCAVATING INC.,5300.0,,True,74
1507,121,K&E EXCAVATING INC.,5300.0,,True,74
1508,121,K&E EXCAVATING INC.,5300.0,,True,74
1509,121,K&E EXCAVATING INC.,5300.0,,True,74
1510,121,K&E EXCAVATING INC.,5300.0,,True,74
1511,121,K&E EXCAVATING INC.,5300.0,,True,74
1512,121,K&E EXCAVATING INC.,7000.0,,True,78
1513,121,K&E EXCAVATING INC.,8500.0,,True,81
1514,121,K&E EXCAVATING INC.,90000.0,,True,87
1515,121,KERR CONTRACTORS OREGON INC.,36.0,,True,2
1516,121,KERR CONTRACTORS OREGON INC.,36.0,,True,2
1517,121,KERR CONTRACTORS OREGON INC.,36.0,,True,2
1518,121,KERR CONTRACTORS OREGON INC.,36.0,,True,2
1519,121,KERR CONTRACTORS OREGON INC.,55.0,,True,10
1520,121,KERR CONTRACTORS OREGON INC.,70.0,,True,12
1521,121,KERR CONTRACTORS OREGON INC.,100.0,,True,14
1522,121,KERR CONTRACTORS OREGON INC.,100.0,,True,14
1523,121,KERR CONTRACTORS OREGON INC.,100.0,,True,14
1524,121,KERR CONTRACTORS OREGON INC.,100.0,,True,14
1525,121,KERR CONTRACTORS OREGON INC.,110.0,,True,19
1526,121,KERR CONTRACTORS OREGON INC.,150.0,,True,22
1527,121,KERR CONTRACTORS OREGON INC.,175.0,,True,23
1528,121,KERR CONTRACTORS OREGON INC.,200.0,,True,25
1529,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1530,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1531,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1532,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1533,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1534,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1535,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1536,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1537,121,KERR CONTRACTORS OREGON INC.,300.0,,True,30
1538,121,KERR CONTRACTORS OREGON INC.,350.0,,True,33
1539,121,KERR CONTRACTORS OREGON INC.,375.0,,True,35
1540,121,KERR CONTRACTORS OREGON INC.,700.0,,True,40
1541,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1542,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1543,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1544,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1545,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1546,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1547,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1548,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1549,121,KERR CONTRACTORS OREGON INC.,800.0,,True,43
1550,121,KERR CONTRACTORS OREGON INC.,1000.0,,True,47
1551,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1552,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1553,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1554,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1555,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1556,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1557,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1558,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1559,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1560,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1561,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1562,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1563,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1564,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1565,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1566,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1567,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1568,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1569,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1570,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1571,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1572,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1573,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1574,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1575,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1576,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1577,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1578,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1579,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1580,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1581,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1582,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1583,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1584,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1585,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1586,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1587,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1588,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1589,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1590,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1591,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1592,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1593,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1594,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1595,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1596,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1597,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1598,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1599,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1600,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1601,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1602,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1603,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1604,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1605,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1606,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1607,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1608,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1609,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1610,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1611,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1612,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1613,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1614,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1615,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1616,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1617,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1618,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1619,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1620,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1621,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1622,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1623,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1624,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1625,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1626,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1627,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1628,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1629,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1630,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1631,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1632,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1633,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1634,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1635,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1636,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1637,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1638,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1639,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1640,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1641,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1642,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1643,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1644,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1645,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1646,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1647,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1648,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1649,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1650,121,KERR CONTRACTORS OREGON INC.,1100.0,,True,54
1651,121,KERR CONTRACTORS OREGON INC.,1150.0,,True,56
1652,121,KERR CONTRACTORS OREGON INC.,1200.0,,True,57
1653,121,KERR CONTRACTORS OREGON INC.,2000.0,,True,64
1654,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1655,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1656,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1657,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1658,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1659,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1660,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1661,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1662,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1663,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1664,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1665,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1666,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1667,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1668,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1669,121,KERR CONTRACTORS OREGON INC.,3200.0,,True,66
1670,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1671,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1672,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1673,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1674,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1675,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1676,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1677,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1678,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1679,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1680,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1681,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1682,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1683,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1684,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1685,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1686,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1687,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1688,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1689,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1690,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1691,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1692,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1693,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1694,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1695,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1696,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1697,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1698,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1699,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1700,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1701,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1702,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1703,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1704,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1705,121,KERR CONTRACTORS OREGON INC.,4200.0,,True,69
1706,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1707,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1708,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1709,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1710,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1711,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1712,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1713,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1714,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1715,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1716,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1717,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1718,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1719,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1720,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1721,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1722,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1723,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1724,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1725,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1726,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1727,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1728,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1729,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1730,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1731,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1732,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1733,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1734,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1735,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1736,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1737,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1738,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1739,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1740,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1741,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1742,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1743,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1744,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1745,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1746,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1747,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1748,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1749,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
1750,121,KERR CONTRACTORS OREGON INC.,5000.0,,True,72
